gene,logfc_oldko_oldwt,pval_oldko_oldwt,logfc_youngko_youngwt,pval_youngko_youngwt,logfc_youngko_oldko,pval_youngko_oldko,logfc_youngwt_oldwt,pval_youngwt_oldwt,ENTREZID
Opa3,0.203619852,0.349040228,0.139392031,0.367340884,0.180075186,0.234614304,0.115847365,0.378866593,403187
Optn,-0.089958949,0.546859915,-0.200641461,0.07435414,0.00375091,0.973574177,-0.106931602,0.228893811,71648
Orc1,-0.219987424,0.387671276,-0.396751692,0.053508682,0.029014084,0.879888984,-0.147750184,0.338339945,18392
Orc3,-0.155463494,0.486917532,-0.318135479,0.066691257,-0.086455695,0.581830734,-0.249127681,0.073076776,50793
Orc5,-0.486339496,0.149890448,-0.33195202,0.12842179,-1.529654431,1.15E-05,-1.375266955,8.08E-06,26429
Orm1,0.32987568,0.504936243,0.523091672,0.137445434,-2.314877911,2.05E-05,-2.12166192,1.24E-05,18405
Ormdl2,-0.368583441,0.284532296,-0.399921441,0.108740211,1.124168534,0.000364131,1.092830534,0.000151181,66844
Os9,0.079327641,0.778704457,0.06271978,0.753620716,0.472537189,0.016341853,0.455929329,0.009516663,216440
Osbp,0.214936546,0.170893426,0.090667699,0.37857101,0.036109992,0.731213081,-0.088158855,0.315514382,76303
Osbpl11,0.075073821,0.741766073,0.143497161,0.346358782,-1.006941389,2.22E-05,-0.938518049,1.16E-05,106326
Osbpl1a,-0.217150979,0.325345252,0.181808719,0.244040585,-0.592206867,0.001675833,-0.19324717,0.153338103,64291
Osbpl3,0.182013676,0.54431941,0.27973669,0.179118017,0.599511577,0.00915274,0.69723459,0.001499428,71720
Osbpl5,NA,NA,0.017109715,0.938997902,NA,NA,NA,NA,79196
Osbpl7,0.351804209,0.303489439,0.340023948,0.157763077,-0.073049216,0.769680531,-0.084829478,0.686329933,71240
Osbpl8,0.110793868,0.5930007,0.039462725,0.804424872,-0.229311371,0.109916292,-0.300642515,0.023399831,237542
Osbpl9,0.127003192,0.478213554,0.071573366,0.58694042,0.599438066,0.000307968,0.54400824,0.000218496,100273
Osgep,0.173628779,0.317768331,-0.114164964,0.355115396,-0.006237348,0.963661976,-0.294031091,0.011974671,66246
Ostc,0.095260233,0.861788413,-0.187037028,0.603252412,-0.320773653,0.336759418,-0.603070914,0.048835436,66357
Ostf1,-0.81755962,0.132381293,-0.361105898,0.277141269,-0.754174822,0.030348987,-0.2977211,0.295082883,20409
Ostm1,0.42324245,0.293726154,0.115545855,0.704900258,-0.001393119,0.996784137,-0.309089714,0.202215241,14628
Otub1,-0.041879322,0.8727701,0.004451644,0.981549422,0.697469191,0.000716507,0.743800158,0.000149336,107260
Otub2,-0.895046735,0.172494334,-0.660878071,0.133000997,-0.757917704,0.081597497,-0.52374904,0.160582442,68149
Otud4,0.029229311,0.928590363,NA,NA,NA,NA,NA,NA,73945
Otud5,-1.403166298,0.111157267,-0.450164723,0.37857101,0.381216114,0.447551913,1.334217689,0.007207159,54644
Otulinl,NA,NA,0.103437675,0.491467681,NA,NA,NA,NA,223433
Ovos,-0.719755663,0.16726268,0.16768061,0.640652626,-2.32991181,1.56E-05,-1.442475537,0.000244029,232400
Oxct1,-0.057761319,0.792287879,0.066219021,0.66321781,-0.108828005,0.433749285,0.015152335,0.906688234,67041
Oxnad1,NA,NA,-0.315032193,0.12842179,NA,NA,NA,NA,218885
Oxr1,-0.008266239,0.969750536,0.052585434,0.700788566,-0.407796904,0.0047046,-0.346945231,0.005423197,170719
Oxsm,0.031777372,0.838528862,0.027246226,0.798564973,0.617071127,3.09E-05,0.612539982,9.44E-06,71147
Oxsr1,-0.196116821,0.172494334,-0.039273777,0.702226036,0.227947503,0.023375109,0.384790546,0.000371055,108737
P2rx1,0.414854103,0.255999978,0.37815697,0.143517973,1.141984994,0.000498835,1.105287862,0.000218496,18436
P2rx4,-0.005218695,0.98118164,0.119464746,0.409723385,-1.073289206,8.09E-06,-0.948605765,6.55E-06,18438
P2yr13,0.503169234,0.106387111,0.286809359,0.121292264,0.339449642,0.063300514,0.123089767,0.42485,74191
P3h1,0.539268173,0.329124588,-0.384925279,0.326132106,0.399094585,0.298667304,-0.525098867,0.122775074,56401
P4hb,0.042737057,0.830045213,0.101850433,0.41595425,0.189053702,0.126442033,0.248167078,0.029089065,18453
Pa2g4,0.012070544,0.948434265,0.08662744,0.4278716,0.156897579,0.143849676,0.231454474,0.020996573,18813
Pabpc1,0.082335566,0.608040175,0.049792576,0.676115206,0.360670274,0.00446879,0.328127284,0.003390677,18458
Pabpc4,-0.277965696,0.225569913,-0.358625097,0.048607794,0.868007627,0.00010477,0.787348226,7.31E-05,230721
Pabpn1,-0.118416247,0.426065845,-0.172656934,0.112148271,-0.66284429,3.36E-05,-0.717084977,4.87E-06,54196
Pacs1,1.301639366,0.130484712,0.509607029,0.334408755,-0.799524002,0.12759475,-1.59155634,0.002979326,107975
Pacs2,-0.080466289,0.79259027,0.04621555,0.836039986,-0.293599362,0.134943369,-0.166917523,0.322884143,217893
Pacsin1,-1.069657852,0.162019415,0.075287659,0.894984858,2.338252095,0.000315305,3.483197606,3.42E-06,23969
Pacsin2,0.088856285,0.754400358,0.076708364,0.706697515,-0.018216295,0.929569518,-0.030364216,0.857122937,23970
Pacsin3,NA,NA,0.264879026,0.503191451,NA,NA,NA,NA,80708
Padi2,-0.545875385,0.224534148,-0.347576277,0.261801645,-0.322663688,0.289627243,-0.124364581,0.646351276,18600
Padi4,0.611989998,0.155833255,0.574990329,0.060056277,-0.040086527,0.89009335,-0.077086196,0.749159653,18602
Paf1,0.074023677,0.642733788,-0.004314761,0.974364471,-0.640867901,6.22E-05,-0.719206339,6.81E-06,54624
Pafah1b1,0.076567405,0.591498424,0.240691034,0.040783371,0.285707422,0.008892345,0.449831051,0.000147587,18472
Pafah1b2,0.201634225,0.293726154,0.036311087,0.808172236,0.412444076,0.006325821,0.247120938,0.041682679,18475
Pafah1b3,-0.50968865,0.218440046,-0.587397439,0.062921919,-0.641890987,0.030931407,-0.719599777,0.00873578,18476
Pafah1b3,0.514885623,0.441994004,NA,NA,NA,NA,NA,NA,18476
Pafah2,0.422787721,0.127089992,0.494139128,0.030892536,-1.27718054,7.28E-06,-1.205829133,3.29E-06,100163
Pag1,-0.195012882,0.65166188,-0.298615708,0.311186991,-0.764470947,0.016228197,-0.868073773,0.003547312,94212
Pagr1a,NA,NA,-0.093196422,0.836037809,NA,NA,NA,NA,67278
Paics,0.005772402,0.978780548,-0.001569084,0.991969809,0.096595702,0.474701865,0.089254216,0.447153594,67054
Paip1,0.288057906,0.105863894,0.302810256,0.030892536,0.610634381,5.22E-05,0.62538673,1.25E-05,218693
Pak1,0.078760662,0.862887661,0.072348628,0.819855435,0.130427933,0.648613408,0.124015898,0.615960132,18479
Pak1ip1,0.023106837,0.917379736,0.04631715,0.751706875,0.114544335,0.38296451,0.137754648,0.230077999,68083
Pak2,-0.14800437,0.563941201,-0.190325046,0.285444062,-0.9403334,0.000143237,-0.982654076,3.08E-05,224105
Palb2,-0.206946451,0.652756701,0.235866654,0.458122794,-1.584062236,0.00020435,-1.141249131,0.000844213,233826
Palm,0.388590592,0.244162754,0.193418152,0.407483592,-0.000922012,0.997146468,-0.196094453,0.32265289,18483
Pam,NA,NA,0.702909976,0.081454952,NA,NA,NA,NA,18484
Pam16,0.012172715,0.971327522,-0.106606399,0.608687608,-1.134749511,7.03E-05,-1.253528624,8.96E-06,66449
Pan2,-0.238292601,0.300953623,-0.343273226,0.058239181,0.765382785,0.000326183,0.66040216,0.000344988,103135
Pank2,-0.363277356,0.085816341,-0.350165581,0.030892536,0.51450365,0.000487799,0.527615425,0.000133888,74450
Pank4,-0.08486402,0.569471577,-0.202382309,0.073532427,0.228875603,0.034624936,0.111357314,0.213194197,269614
Paox,0.278644947,0.14373279,0.392227319,0.027615636,-0.11961969,0.306243893,-0.006037317,0.955795895,212503
Papola,-0.063395438,0.661585684,-0.064604331,0.525959071,0.054634676,0.580246838,0.053425783,0.532317235,18789
Papolg,-0.196300328,0.348136124,-0.100230772,0.509266379,0.193153489,0.18727401,0.289223046,0.032293732,216578
Papss1,0.191045503,0.268668676,0.228100561,0.078928883,-0.48645824,0.00107902,-0.449403183,0.000699337,23971
Papss2,0.489778967,0.091178125,0.374827962,0.04335775,0.031847915,0.848332651,-0.08310309,0.543142964,23972
Parg,0.11319407,0.54154333,0.129337723,0.313836718,1.237887535,8.87E-07,1.254031188,2.11E-07,26430
Park7,-0.217503591,0.460356653,-0.410975918,0.070002888,-0.195356535,0.336714063,-0.388828862,0.038557006,57320
Parl,0.272416254,0.105863894,0.331849083,0.025674071,2.054869021,1.33E-09,2.11430185,2.41E-10,381038
Parn,-0.079886586,0.684443288,-0.181702309,0.172096253,1.533385673,1.94E-07,1.431569951,8.59E-08,74108
Parp1,-0.584410696,0.102291696,-0.657673243,0.027615636,-0.114915459,0.565502717,-0.188178006,0.273393631,11545
Parp10,0.019261044,0.941357431,0.025679898,0.883858615,-1.674680542,2.71E-07,-1.668261689,6.94E-08,671535
Parp12,-0.202973259,0.688284865,0.392632325,0.252562346,-0.503389414,0.140391301,0.09221617,0.759765704,243771
Parp14,0.289354965,0.094709595,0.005775985,0.957613095,-2.528077183,2.73E-10,-2.811656163,3.90E-11,547253
Parp2,0.420839391,0.1649731,NA,NA,NA,NA,NA,NA,11546
Parp3,-0.466916073,0.19447579,0.091221017,0.733526586,-1.729473308,1.27E-05,-1.171336218,9.89E-05,235587
Parp4,0.421471886,0.164832174,0.580818187,0.030892536,-1.748253891,1.67E-06,-1.58890759,1.07E-06,328417
Parp9,0.035790693,0.872857804,-0.00378046,0.981571024,0.330816492,0.025011401,0.291245339,0.024036878,80285
Parvb,0.445115291,0.212723748,0.08535367,0.750895274,0.655524837,0.013659199,0.295763215,0.162298858,170736
Parvg,-0.014092137,0.951475722,0.197163499,0.144211761,-0.410469994,0.006236113,-0.199214358,0.0883913,64099
Paxbp1,0.00146265,0.994907101,-0.094376539,0.526211021,1.315982441,1.44E-06,1.220143253,7.56E-07,67367
Paxip1,0.055743766,0.823407456,0.190648072,0.227089552,-1.472087564,1.16E-06,-1.337183258,7.25E-07,55982
Paxx,0.417295704,0.38959516,NA,NA,NA,NA,NA,NA,227622
Pbdc1,-0.272168174,0.309486827,-0.361395486,0.076230072,0.02042993,0.920475047,-0.068797383,0.677540459,67683
Pbk,-0.210645942,0.20200484,-0.086812713,0.446789716,0.402963366,0.002491821,0.526796595,0.000121475,52033
Pbrm1,-0.351115643,0.101428582,-0.106777091,0.372575114,-1.054809579,1.83E-06,-0.810471027,5.12E-06,66923
Pbxip1,-0.148149501,0.375148331,-0.090731358,0.448145105,0.07237667,0.536628847,0.129794813,0.20163853,229534
Pc,-0.565868312,0.317958537,-0.280652867,0.494020275,-0.746933763,0.066492522,-0.461718317,0.182013298,18517
Pcbd2,-0.178203145,0.266546507,-0.011434952,0.928949718,0.506623778,0.000463857,0.67339197,1.44E-05,72562
Pcbp1,-0.154789746,0.360828664,-0.265971848,0.0519598,-0.337328606,0.010403252,-0.448510708,0.000679671,23983
Pcbp2,-0.467265089,0.141013164,-0.586136782,0.030892536,0.547592603,0.011113778,0.42872091,0.019375356,18521
Pcca,-0.049441591,0.944580639,-0.062245855,0.896261561,-0.616442783,0.132645143,-0.629247047,0.082425758,110821
Pccb,-0.049058381,0.87511668,0.0280363,0.901455093,0.40848377,0.042834334,0.485578451,0.009690916,66904
Pced1b,NA,NA,0.414344751,0.267666872,NA,NA,NA,NA,239647
Pcf11,NA,NA,0.673046385,0.099373639,NA,NA,NA,NA,74737
Pcid2,-0.16111313,0.762220437,-0.394734522,0.259293617,-0.021285403,0.956419671,-0.254906795,0.395913461,234069
Pcif1,0.046325437,0.909383955,-0.2519439,0.298638551,1.789321926,9.07E-06,1.491052589,1.23E-05,228866
Pck2,-0.450492714,0.162019415,-0.522691268,0.038670151,0.445813271,0.037932636,0.373614717,0.045194173,74551
Pclaf,NA,NA,0.301110348,0.504158839,NA,NA,NA,NA,68026
Pclo,-0.005532933,0.993498213,-0.543105515,0.210127799,0.640477432,0.13763467,0.10290485,0.788038558,26875
Pcm1,0.036236164,0.861692362,0.099037377,0.449643161,0.714668796,9.77E-05,0.777470009,1.45E-05,18536
Pcmt1,-0.020484723,0.869355895,0.078371586,0.309678525,0.307371102,0.001186192,0.406227411,4.61E-05,18537
Pcna,-0.063059286,0.785239395,-0.023853305,0.891816724,0.249809712,0.09722133,0.289015692,0.034571471,18538
Pcnp,0.320955958,0.482973651,0.197848429,0.553361514,-1.541592163,0.000304006,-1.664699692,5.33E-05,76302
Pcnt,0.051294124,0.697797928,0.01530218,0.883328824,-0.352950387,0.001273458,-0.388942331,0.000217795,18541
Pcnx2,0.086254492,0.698531581,0.000511909,0.997604886,-2.878391868,3.33E-09,-2.964134451,6.44E-10,270109
Pcsk1n,-1.08982748,0.312788605,-0.39575289,0.623800547,-0.773931468,0.300362121,-0.079856879,0.908447142,30052
Pctp,0.119838344,0.541722831,0.349528559,0.037534658,-0.180725919,0.180192714,0.048964295,0.682139969,18559
Pcyox1,0.159443549,0.4605436,0.392409473,0.0366329,-0.693290054,0.000438985,-0.46032413,0.002933075,66881
Pcyox1l,0.350806054,0.188198643,0.25689574,0.157498444,-1.39887938,5.91E-06,-1.492789693,9.12E-07,240334
Pcyt1a,-0.072395164,0.644699414,0.213695698,0.070002888,0.970788093,1.54E-06,1.256878954,4.37E-08,13026
Pcyt2,-0.212966165,0.427165906,-0.079182327,0.699603918,1.22887627,2.65E-05,1.362660109,3.06E-06,68671
Pdap1,-0.119516094,0.54213603,-0.175902347,0.196325445,0.539006495,0.001227287,0.482620242,0.001005914,231887
Pdcd10,0.214205786,0.370327093,0.114204639,0.510618294,0.821360149,0.000274894,0.721359003,0.00025086,56426
Pdcd11,-0.081604746,0.678683956,-0.141881967,0.288350541,0.757225753,8.15E-05,0.696948532,5.03E-05,18572
Pdcd2,0.160492344,0.703325089,-0.469233178,0.112148271,0.574856071,0.049679229,-0.054869451,0.829440167,18567
Pdcd4,-0.347239552,0.119021604,-0.352132713,0.035472079,-0.45307834,0.003481689,-0.457971501,0.001272731,18569
Pdcd5,-0.246844145,0.301277708,-0.052395536,0.775192498,0.27578639,0.099578326,0.470234998,0.004694641,56330
Pdcd6,-0.564413218,0.506147745,-0.284910858,0.654680977,-2.813238308,0.000328905,-2.533735947,0.000249051,18570
Pdcd6ip,-0.197294442,0.224810912,-0.007273289,0.954745283,-0.450287966,0.0011206,-0.260266813,0.014120364,18571
Pdcl,0.462529853,0.074291418,0.051286142,0.726680186,-2.132509251,1.25E-08,-2.543752962,8.02E-10,67466
Pdcl3,0.332008801,0.145502149,0.366710372,0.037534658,0.283838622,0.053009195,0.318540193,0.017571062,68833
Pde12,0.165296875,0.207365235,0.165580434,0.084196711,0.635860899,1.25E-05,0.636144457,3.44E-06,211948
Pde4d,0.05624057,0.870460091,0.152465982,0.484608784,0.007984511,0.972834063,0.104209923,0.57470652,238871
Pde6d,0.285819196,0.128222924,0.306021997,0.034643202,-0.830677337,1.05E-05,-0.810474536,3.57E-06,18582
Pdha1,-0.138804686,0.54575055,-0.053340102,0.759013695,0.195612319,0.213218417,0.281076903,0.049616934,18597
Pdhb,-0.026157833,0.92704491,-0.044756816,0.812624589,-0.375356954,0.0330958,-0.393955937,0.013698591,68263
Pdhx,-0.130882353,0.626940167,-0.150966791,0.418837084,1.161054175,3.49E-05,1.140969738,1.18E-05,27402
Pdia2,-1.19745195,0.140177913,-1.241506036,0.039601914,1.819225724,0.002282728,1.775171638,0.001031905,69191
Pdia3,0.011085329,0.959416613,0.05312972,0.697907775,0.524187062,0.000879738,0.566231453,0.000167892,14827
Pdia4,-0.167034149,0.678559862,0.215931046,0.436512055,0.4176856,0.125868245,0.800650794,0.003662228,12304
Pdia5,0.005270307,0.98118164,-0.021543559,0.897605314,0.235366786,0.103405071,0.20855292,0.09855104,72599
Pdia6,0.207336308,0.362206577,0.189527572,0.237729593,0.191849407,0.226001747,0.174040671,0.20830741,71853
Pdk1,-1.04834543,0.092806862,-0.655994885,0.075687207,-0.507203861,0.135295222,-0.114853316,0.70102411,228026
Pdlim1,-0.129342039,0.563511587,-0.184542809,0.234196063,-0.68750296,0.000548345,-0.742703729,0.000101266,54132
Pdlim5,-0.018835177,0.928964593,0.243327381,0.074445824,-0.74076359,5.85E-05,-0.478601032,0.000596889,56376
Pdlim7,0.313616092,0.284532296,0.311555709,0.135149348,-0.030002852,0.89009335,-0.032063235,0.861120447,67399
Pdp1,0.115587585,0.590185018,0.022837177,0.894780964,0.139151807,0.339252954,0.046401399,0.722002275,381511
Pdpk1,0.079948153,0.553170432,0.116504218,0.212812747,0.515056232,0.000100127,0.551612298,1.70E-05,18607
Pdpr,-0.349907313,0.186192789,-0.190641727,0.287385979,-1.35956008,7.10E-06,-1.200294495,5.80E-06,319518
Pdrg1,0.184909687,0.345427242,0.031596662,0.841285626,-0.095425768,0.485559095,-0.248738793,0.046053603,68559
Pds5a,0.049432422,0.686485965,-0.028098405,0.757085153,-0.39565961,0.000317705,-0.473190436,2.32E-05,71521
Pds5b,-0.180807563,0.30352809,-0.129133065,0.294927607,-0.498952763,0.001068897,-0.447278265,0.000861341,100710
Pdxdc1,NA,NA,0.400417661,0.046340634,NA,NA,NA,NA,94184
Pdxk,0.139230033,0.385796136,0.303134975,0.03466155,-0.384988257,0.003549875,-0.221083315,0.033141282,216134
Pdxp,-0.073541779,0.879977328,0.377521761,0.210626538,1.074112437,0.002545286,1.525175977,6.36E-05,57028
Pdzd2,0.32134567,0.149431338,0.297396424,0.059130115,-2.947727171,1.59E-09,-2.971676417,3.38E-10,68070
Pdzd8,0.109843435,0.507460075,0.022431722,0.867566849,0.309112369,0.013887037,0.221700656,0.035347289,107368
Pebp1,-0.10000134,0.621799321,0.223007534,0.120027197,0.006876349,0.964600114,0.329885223,0.012616031,23980
Pecam1,0.161151069,0.590185018,0.149722478,0.477472233,1.012073875,0.00026154,1.000645284,9.23E-05,18613
Pecr,0.153150776,0.332551453,-0.08303825,0.464284892,-0.158298754,0.153896905,-0.39448778,0.001049872,111175
PEDS1,NA,NA,0.473325996,0.044234605,NA,NA,NA,NA,407243
Pef1,-0.1106126,0.707626275,0.074850282,0.732818233,0.320712538,0.108630051,0.506175419,0.008735049,67898
Pelo,0.00747965,0.975014177,0.000799269,0.99626689,1.381490902,1.12E-06,1.37481052,3.08E-07,105083
Pelp1,-0.784353532,0.118339623,-0.870796493,0.030892536,0.154370234,0.604531191,0.067927274,0.796695039,75273
Pepd,0.260891362,0.176362002,0.264701578,0.064502405,-0.584790578,0.000464565,-0.580980362,0.00016437,18624
Pes1,-0.340286362,0.182016543,-0.408118829,0.04335775,-0.702917628,0.000988009,-0.770750095,0.00016984,64934
Pex10,0.605794505,0.017737435,0.289214465,0.034740288,3.059269032,2.25E-10,2.742688992,9.93E-11,668173
Pex11b,NA,NA,0.093844847,0.791597689,NA,NA,NA,NA,18632
Pex14,0.236071572,0.274880722,0.040653523,0.808579098,-1.014389098,1.95E-05,-1.209807147,1.19E-06,56273
Pex16,NA,NA,0.263129862,0.318485302,NA,NA,NA,NA,18633
Pex19,-0.15103766,0.672628872,-0.215291364,0.378276354,0.187417125,0.433739114,0.123163421,0.559928562,19298
Pex3,0.069614342,0.667967076,0.292629398,0.035106667,0.614612716,9.41E-05,0.837627772,1.95E-06,56535
Pex5,0.281657313,0.450873546,-0.077583914,0.788931238,0.067458374,0.80803176,-0.291782853,0.196971903,19305
Pex6,0.473250559,0.164595829,-0.172122181,0.436990751,-4.888940313,9.81E-10,-5.534313053,9.70E-11,224824
Pf4,-0.427578038,0.629262081,0.212597481,0.750895274,0.652944967,0.276117445,1.293120485,0.022128332,56744
Pfas,-0.020460813,0.916209009,-0.135810637,0.243635903,0.270638703,0.027425753,0.155288879,0.125690064,237823
Pfdn1,0.290092872,0.181363606,0.230980221,0.124162183,1.138735251,5.58E-06,1.0796226,2.44E-06,67199
Pfdn2,0.233542068,0.171335076,0.211147311,0.079246405,0.110207566,0.314166486,0.087812809,0.358022692,18637
Pfdn4,0.255143504,0.137601555,0.252331066,0.043198458,0.754295581,1.20E-05,0.751483143,3.43E-06,109054
Pfdn5,0.250013022,0.173543832,0.238643976,0.073140951,-0.832228717,1.80E-05,-0.843597763,4.42E-06,56612
Pfdn6,0.289931692,0.298500992,0.214938294,0.269986633,0.340827995,0.082353679,0.265834597,0.116888983,14976
Pfkfb3,0.065043522,0.804029914,0.221976798,0.186440608,0.512182105,0.006607437,0.669115381,0.00042497,170768
Pfkfb4,0.359363167,0.409785193,0.299779018,0.33207569,0.450014065,0.142465936,0.390429916,0.14430756,270198
Pfkl,0.125617829,0.297681541,0.069642619,0.411777908,-0.652899008,5.82E-06,-0.708874218,7.70E-07,18641
Pfkm,-0.715689819,0.209680785,-0.334933212,0.394103793,0.030676654,0.943089653,0.411433261,0.220388298,18642
Pfkp,0.173863386,0.205879386,0.118954497,0.206183229,0.534706593,7.84E-05,0.479797704,5.94E-05,56421
Pfn1,0.01924654,0.924727691,-0.122903125,0.305235114,-0.279238378,0.027157192,-0.421388043,0.001087974,18643
Pfn2,-1.040773539,0.140829811,0.035591912,0.943578115,2.364144784,0.000118292,3.440510235,1.43E-06,18645
Pgam1,0.38121612,0.164611523,0.408880138,0.04576241,0.397953872,0.031249908,0.42561789,0.011510153,18648
Pgam2,-0.461996291,0.406045878,0.328935793,0.407385491,-0.369820525,0.338136221,0.42111156,0.213609399,56012
Pgam5,0.091977296,0.574430644,-0.129232969,0.256303899,-0.058068142,0.610641418,-0.279278407,0.010432218,72542
Pgap1,-0.730143906,0.113212302,-0.754634312,0.033217602,0.37779922,0.156133756,0.353308814,0.13012322,241062
Pgd,0.113628117,0.42997584,0.11854433,0.242317362,-0.001835868,0.98736257,0.003080345,0.973372952,110208
Pgghg,-0.027949667,0.860002882,0.290919605,0.030892536,2.798555184,2.12E-10,3.117424457,2.65E-11,212974
Pggt1b,0.069594867,0.702145234,NA,NA,NA,NA,NA,NA,225467
Pgk1,0.213263301,0.171335076,0.144955235,0.157485646,0.426258667,0.000839752,0.357950601,0.001084617,18655
Pgls,0.214117021,0.276862529,0.20377263,0.143618787,-0.259930729,0.062815784,-0.270275119,0.03124117,66171
Pglyrp1,0.921408396,0.099066541,0.511819069,0.110743176,0.453166273,0.141862852,0.043576946,0.876102565,21946
Pgm1,0.290431361,0.16588239,0.382099549,0.033137955,0.141754494,0.287292784,0.233422682,0.054403842,72157
Pgm2,0.238014165,0.199423071,0.198314007,0.125416568,0.166751925,0.182341762,0.127051768,0.241560536,66681
Pgm2l1,-0.468316001,0.14373279,-0.415844181,0.061991933,0.832888989,0.000875864,0.88536081,0.000189189,70974
